"2019-02-05","2","2","11452"
"2019-02-06","2","1","12767"
"2019-02-06","2","2","7756"
"2019-02-07","2","1","10801"
"2019-02-07","2","2","10012"
"2019-02-08","2","1","13174"
"2019-02-08","2","2","8693"
"2019-02-09","2","1","13468"
"2019-02-09","2","2","10386"
"2019-02-10","2","1","11260"
"2019-02-10","2","2","9407"
"2019-02-11","2","1","13751"
"2019-02-11","2","2","7518"
"2019-02-12","2","1","14104"
"2019-02-12","2","2","7883"
"2019-02-13","2","1","14153"
"2019-02-13","2","2","7921"
"2018-08-25","3","1","5960"
"2018-08-25","3","2","16251"
"2018-08-26","3","1","6316"
"2018-08-26","3","2","15405"
"2018-08-27","3","1","6474"
"2018-08-27","3","2","15486"
"2018-08-28","3","1","8384"
"2018-08-28","3","2","12958"
"2018-08-29","3","1","8338"
"2018-08-29","3","2","13885"
"2018-08-30","3","1","6750"
"2018-08-30","3","2","15182"
"2018-08-31","3","1","6164"
"2018-08-31","3","2","14937"
"2018-09-01","3","1","9281"
"2018-09-01","3","2","12246"
"2018-09-02","3","1","10020"
"2018-09-02","3","2","11928"
"2018-09-03","3","1","8547"
"2018-09-03","3","2","13135"
"2018-09-04","3","1","5866"
"2018-09-04","3","2","16437"
"2018-09-05","3","1","8419"
"2018-09-05","3","2","12885"
"2018-09-06","3","1","9469"
"2018-09-06","3","2","12457"
"2018-09-07","3","1","9119"
"2018-09-07","3","2","12318"
"2018-09-08","3","1","7907"
"2018-09-08","3","2","13936"
"2018-09-09","3","1","7875"
"2018-09-09","3","2","13814"
"2018-09-10","3","1","6315"
"2018-09-10","3","2","15283"
"2018-09-11","3","1","6974"
"2018-09-11","3","2","15218"
"2018-09-12","3","1","9549"
"2018-09-12","3","2","12273"
"2018-09-13","3","1","8473"
"2018-09-13","3","2","12906"
"2018-09-14","3","1","7253"
"2018-09-14","3","2","13899"
"2018-09-15","3","1","8077"
"2018-09-15","3","2","13130"
"2018-09-16","3","1","9631"
"2018-09-16","3","2","11727"
"2018-09-17","3","1","9924"
"2018-09-17","3","2","12392"
"2018-09-18","3","1","5716"
"2018-09-18","3","2","16017"
"2018-09-19","3","1","9562"
"2018-09-19","3","2","12104"
"2018-09-20","3","1","9735"
"2018-09-20","3","2","11894"
"2018-09-21","3","1","6738"
"2018-09-21","3","2","15572"
"2018-09-22","3","1","7100"
"2018-09-22","3","2","15057"
"2018-09-23","3","1","9722"
"2018-09-23","3","2","11777"
"2018-09-24","3","1","7319"
"2018-09-24","3","2","15051"
"2018-09-25","3","1","7023"
"2018-09-25","3","2","14623"
"2018-09-26","3","1","8889"
"2018-09-26","3","2","12581"
"2018-09-27","3","1","7831"
"2018-09-27","3","2","13743"
"2018-09-28","3","1","8578"
"2018-09-28","3","2","12937"
"2018-09-29","3","1","10036"
"2018-09-29","3","2","11996"
"2018-09-30","3","1","9106"
"2018-09-30","3","2","12762"
"2018-10-01","3","1","8555"
"2018-10-01","3","2","12884"
"2018-10-02","3","1","8412"
"2018-10-02","3","2","13732"
"2018-10-03","3","1","9665"
"2018-10-03","3","2","12737"
"2018-10-04","3","1","7996"
"2018-10-04","3","2","13733"
"2018-10-05","3","1","9561"
"2018-10-05","3","2","12338"
"2018-10-06","3","1","7098"
"2018-10-06","3","2","14664"
"2018-10-07","3","1","5788"
"2018-10-07","3","2","16233"
"2018-10-08","3","1","6206"
"2018-10-08","3","2","14952"
"2018-10-09","3","1","6979"
"2018-10-09","3","2","15193"
"2018-10-10","3","1","9025"
"2018-10-10","3","2","13122"
"2018-10-11","3","1","5844"
"2018-10-11","3","2","15544"
"2018-10-12","3","1","6739"
"2018-10-12","3","2","15529"
"2018-10-13","3","1","7288"
"2018-10-13","3","2","13976"
"2018-10-14","3","1","5763"
"2018-10-14","3","2","16003"
"2018-10-15","3","1","7414"
"2018-10-15","3","2","14921"
"2018-10-16","3","1","9856"
"2018-10-16","3","2","12133"
"2018-10-17","3","1","9867"
"2018-10-17","3","2","12301"
"2018-10-18","3","1","9514"
"2018-10-18","3","2","12562"
"2018-10-19","3","1","9689"
"2018-10-19","3","2","12350"
"2018-10-20","3","1","7711"
"2018-10-20","3","2","14152"
"2018-10-21","3","1","8817"
"2018-10-21","3","2","13157"
"2018-10-22","3","1","7422"
"2018-10-22","3","2","14976"
"2018-10-23","3","1","7484"
"2018-10-23","3","2","14782"
"2018-10-24","3","1","7824"
"2018-10-24","3","2","14075"
"2018-10-25","3","1","6011"
"2018-10-25","3","2","15089"
"2018-10-26","3","1","8568"
"2018-10-26","3","2","12603"
"2018-10-27","3","1","9035"
"2018-10-27","3","2","12750"
"2018-10-28","3","1","8142"
"2018-10-28","3","2","14165"
"2018-10-29","3","1","7049"
"2018-10-29","3","2","14847"
"2018-10-30","3","1","6833"
"2018-10-30","3","2","15301"
"2018-10-31","3","1","8435"
"2018-10-31","3","2","13339"
"2018-11-01","3","1","6763"
"2018-11-01","3","2","14598"
"2018-11-02","3","1","9340"
"2018-11-02","3","2","11894"
"2018-11-03","3","1","6982"
"2018-11-03","3","2","14531"
"2018-11-04","3","1","6055"
"2018-11-04","3","2","15253"
"2018-11-05","3","1","7386"
"2018-11-05","3","2","14201"
"2018-11-06","3","1","8272"
"2018-11-06","3","2","14121"
"2018-11-07","3","1","6619"
"2018-11-07","3","2","15414"
"2018-11-08","3","1","7648"
"2018-11-08","3","2","14162"
"2018-11-09","3","1","6571"
"2018-11-09","3","2","14537"
"2018-11-10","3","1","9080"
"2018-11-10","3","2","12019"
"2018-11-11","3","1","7834"
"2018-11-11","3","2","14187"
"2018-11-12","3","1","8160"
"2018-11-12","3","2","13453"
"2018-11-13","3","1","5518"
"2018-11-13","3","2","15576"
"2018-11-14","3","1","9567"
"2018-11-14","3","2","11760"
"2018-11-15","3","1","8256"
"2018-11-15","3","2","12993"
"2018-11-16","3","1","9615"
"2018-11-16","3","2","12239"
"2018-11-17","3","1","9766"
"2018-11-17","3","2","12410"
"2018-11-18","3","1","9379"
"2018-11-18","3","2","12573"
"2018-11-19","3","1","8840"
"2018-11-19","3","2","12420"
"2018-11-20","3","1","8723"
"2018-11-20","3","2","12625"
"2018-11-21","3","1","9949"
"2018-11-21","3","2","12071"
"2018-11-22","3","1","7860"
"2018-11-22","3","2","13821"
"2018-11-23","3","1","7777"
"2018-11-23","3","2","13713"
"2018-11-24","3","1","9418"
"2018-11-24","3","2","12888"
"2018-11-25","3","1","5759"
"2018-11-25","3","2","15669"
"2018-11-26","3","1","9639"
"2018-11-26","3","2","12324"
"2018-11-27","3","1","7622"
"2018-11-27","3","2","13603"
"2018-11-28","3","1","8054"
"2018-11-28","3","2","13982"
"2018-11-29","3","1","7714"
"2018-11-29","3","2","14595"
"2018-11-30","3","1","5621"
"2018-11-30","3","2","16063"
"2018-12-01","3","1","6718"
"2018-12-01","3","2","14894"
"2018-12-02","3","1","8592"
"2018-12-02","3","2","12816"
"2018-12-03","3","1","7631"
"2018-12-03","3","2","13477"
"2018-12-04","3","1","6925"
"2018-12-04","3","2","14921"
"2018-12-05","3","1","6776"
"2018-12-05","3","2","15065"
"2018-12-06","3","1","5893"
"2018-12-06","3","2","16369"
"2018-12-07","3","1","8777"
"2018-12-07","3","2","12469"
"2018-12-08","3","1","5635"
"2018-12-08","3","2","15540"
"2018-12-09","3","1","8883"
"2018-12-09","3","2","12689"
"2018-12-10","3","1","6037"
"2018-12-10","3","2","15740"
"2018-12-11","3","1","8494"
"2018-12-11","3","2","13570"
"2018-12-12","3","1","6879"
"2018-12-12","3","2","14838"
"2018-12-13","3","1","8641"
"2018-12-13","3","2","13484"
"2018-12-14","3","1","6588"
"2018-12-14","3","2","14733"
"2018-12-15","3","1","8505"
"2018-12-15","3","2","12735"
"2018-12-16","3","1","6697"
"2018-12-16","3","2","14668"
"2018-12-17","3","1","7582"
"2018-12-17","3","2","14685"
"2018-12-18","3","1","7993"
"2018-12-18","3","2","14245"
"2018-12-19","3","1","7346"
"2018-12-19","3","2","14729"
"2018-12-20","3","1","9277"
"2018-12-20","3","2","12182"
"2018-12-21","3","1","5850"
"2018-12-21","3","2","15646"
"2018-12-22","3","1","8266"
"2018-12-22","3","2","13095"
"2018-12-23","3","1","6150"
"2018-12-23","3","2","16089"
"2018-12-24","3","1","7942"
"2018-12-24","3","2","13639"
"2018-12-25","3","1","5868"
"2018-12-25","3","2","16144"
"2018-12-26","3","1","6118"
"2018-12-26","3","2","16245"
"2018-12-27","3","1","9932"
"2018-12-27","3","2","12090"
"2018-12-28","3","1","7212"
"2018-12-28","3","2","14384"
"2018-12-29","3","1","6150"
"2018-12-29","3","2","16044"
"2018-12-30","3","1","8994"
"2018-12-30","3","2","12454"
"2018-12-31","3","1","6287"
"2018-12-31","3","2","15017"
"2019-01-01","3","1","7178"
"2019-01-01","3","2","14078"
"2019-01-02","3","1","6242"
"2019-01-02","3","2","15552"
"2019-01-03","3","1","9352"
"2019-01-03","3","2","12794"
"2019-01-04","3","1","6454"
"2019-01-04","3","2","15328"
"2019-01-05","3","1","9772"
"2019-01-05","3","2","11595"
"2019-01-06","3","1","7011"
"2019-01-06","3","2","15037"
"2019-01-07","3","1","8388"
"2019-01-07","3","2","13175"
"2019-01-08","3","1","7447"
"2019-01-08","3","2","14317"
"2019-01-09","3","1","7855"
"2019-01-09","3","2","13607"
"2019-01-10","3","1","9728"
"2019-01-10","3","2","11804"
"2019-01-11","3","1","10186"
"2019-01-11","3","2","12045"
"2019-01-12","3","1","5828"
"2019-01-12","3","2","16030"
"2019-01-13","3","1","9310"
"2019-01-13","3","2","12041"
"2019-01-14","3","1","9803"
"2019-01-14","3","2","12179"
"2019-01-15","3","1","8543"
"2019-01-15","3","2","12964"
"2019-01-16","3","1","9449"
"2019-01-16","3","2","12055"
"2019-01-17","3","1","6775"
"2019-01-17","3","2","14972"
"2019-01-18","3","1","9777"
"2019-01-18","3","2","12240"
"2019-01-19","3","1","6266"
"2019-01-19","3","2","15574"
"2019-01-20","3","1","6341"
"2019-01-20","3","2","15490"
"2019-01-21","3","1","9619"
"2019-01-21","3","2","12662"
"2019-01-22","3","1","7315"
"2019-01-22","3","2","14297"
"2019-01-23","3","1","7621"
"2019-01-23","3","2","13556"
"2019-01-24","3","1","6836"
"2019-01-24","3","2","14772"
"2019-01-25","3","1","6740"
"2019-01-25","3","2","15436"
"2019-01-26","3","1","9231"
"2019-01-26","3","2","12177"
"2019-01-27","3","1","9623"
"2019-01-27","3","2","11694"
"2019-01-28","3","1","7511"
"2019-01-28","3","2","13776"
"2019-01-29","3","1","8750"
"2019-01-29","3","2","13421"
"2019-01-30","3","1","7080"
"2019-01-30","3","2","15207"
"2019-01-31","3","1","8727"
"2019-01-31","3","2","13197"
"2019-02-01","3","1","7895"
"2019-02-01","3","2","14318"
"2019-02-02","3","1","8298"
"2019-02-02","3","2","13492"
"2019-02-03","3","1","7258"
"2019-02-03","3","2","15064"
"2019-02-04","3","1","7616"
"2019-02-04","3","2","14228"
"2019-02-05","3","1","7967"
"2019-02-05","3","2","13473"
"2019-02-06","3","1","6255"
"2019-02-06","3","2","15533"
"2019-02-07","3","1","9384"
"2019-02-07","3","2","11854"
"2019-02-08","3","1","8544"
"2019-02-08","3","2","13531"
"2019-02-09","3","1","7429"
"2019-02-09","3","2","14171"
"2019-02-10","3","1","7544"
"2019-02-10","3","2","14328"
"2019-02-11","3","1","7034"
"2019-02-11","3","2","14154"
"2019-02-12","3","1","8754"
"2019-02-12","3","2","13266"
"2019-02-13","3","1","9208"
"2019-02-13","3","2","12894"


[[[Factory
"1","4299 Rectory Beeches"
"2","7538 High Passage"
"3","846 Gower Link"


[[[ShipOresTo
"2018-06-02","2","2","15097","1"
"2018-06-02","2","1","6696","2"
"2018-06-03","2","1","16333","1"
