[[[Machine
"1","7.566170241547258","2019-02-13","3","1"
"2","9.998622110011675","2018-11-07","1","1"
"3","7.486346242982551","2019-02-13","3","1"
"4","7.066275773565439","2018-12-19","2","2"
"5","5.284328006797225","2019-02-13","1","2"
"6","9.055961793235033","2019-02-13","3","3"
"7","14.5174628962366","2019-02-13","1","3"
"8","8.71032432781582","2019-02-13","3","3"
"9","11.1499893344346","2019-02-01","2","3"
"10","11.731567073484651","2019-01-24","3","3"


[[[ProcessExecution
"1","2","2018-11-08 17:02:54.276"
"2","2","2018-11-08 01:51:34.081"
"3","2","2018-11-08 02:34:51.993"
"4","2","2018-11-08 10:59:38.918"
"5","2","2018-11-08 04:30:15.939"
"6","2","2018-11-09 16:23:37.115"
"7","2","2018-11-09 08:50:14.432"
"8","2","2018-11-09 22:36:58.788"
"9","2","2018-11-09 23:11:21.737"
"10","2","2018-11-09 19:17:26.063"
"11","2","2018-11-09 09:35:37.191"
"12","2","2018-11-09 14:59:32.993"
"13","2","2018-11-09 15:37:12.562"
"14","2","2018-11-09 03:11:52.098"
"15","2","2018-11-10 03:41:01.559"
"16","2","2018-11-10 19:24:49.034"
"17","2","2018-11-10 19:29:03.113"
"18","2","2018-11-10 18:04:43.030"
"19","2","2018-11-10 06:06:47.142"
"20","2","2018-11-10 18:33:39.807"
"21","2","2018-11-11 16:05:39.937"
"22","2","2018-11-11 14:04:21.061"
"23","2","2018-11-11 19:10:24.401"
"24","2","2018-11-11 02:53:07.668"
"25","2","2018-11-11 01:38:11.786"
"26","2","2018-11-11 12:27:32.030"
"27","2","2018-11-11 02:54:29.658"
"28","2","2018-11-12 17:20:50.827"
"29","2","2018-11-12 01:37:07.117"
"30","2","2018-11-12 01:44:24.499"
"31","2","2018-11-12 07:04:13.201"
"32","2","2018-11-12 13:52:00.923"
"33","2","2018-11-12 19:45:48.382"
"34","2","2018-11-12 06:21:15.417"
"35","2","2018-11-13 13:30:13.176"
"36","2","2018-11-13 11:22:37.048"
"37","2","2018-11-13 21:21:34.288"
"38","2","2018-11-13 21:16:08.204"
"39","2","2018-11-13 12:07:35.928"
"40","2","2018-11-13 22:38:41.320"
"41","2","2018-11-13 13:42:41.891"
"42","2","2018-11-14 05:17:25.380"
"43","2","2018-11-14 21:59:36.494"
"44","2","2018-11-14 14:48:00.848"
"45","2","2018-11-14 22:43:33.189"
"46","2","2018-11-14 06:07:28.040"
"47","2","2018-11-14 04:12:46.487"
"48","2","2018-11-14 21:46:41.161"
"49","2","2018-11-14 06:08:53.193"
"50","2","2018-11-14 06:16:50.703"
"51","2","2018-11-14 12:11:59.545"
"52","2","2018-11-14 03:36:36.907"
"53","2","2018-11-14 02:28:04.544"
"54","2","2018-11-14 23:45:17.419"
"55","2","2018-11-15 04:32:17.129"
"56","2","2018-11-15 17:59:30.675"
"57","2","2018-11-15 05:47:27.696"
"58","2","2018-11-15 12:54:10.212"
"59","2","2018-11-15 13:38:15.138"
"60","2","2018-11-15 20:07:59.801"
"61","2","2018-11-15 06:32:58.014"
"62","2","2018-11-15 00:37:34.322"
"63","2","2018-11-15 00:12:55.377"
"64","2","2018-11-15 01:16:54.263"
"65","2","2018-11-16 18:44:46.874"
"66","2","2018-11-16 13:36:50.154"
"67","2","2018-11-16 10:08:37.460"
"68","2","2018-11-16 14:32:04.670"
"69","2","2018-11-16 17:54:33.925"
"70","2","2018-11-16 16:44:53.109"
"71","2","2018-11-16 02:02:31.588"
"72","2","2018-11-16 22:33:48.267"
"73","2","2018-11-16 22:48:30.274"
"74","2","2018-11-16 06:31:42.903"
"75","2","2018-11-16 03:47:04.267"
"76","2","2018-11-16 06:33:24.841"
"77","2","2018-11-16 08:59:50.404"
"78","2","2018-11-16 17:49:40.172"
"79","2","2018-11-17 21:50:18.998"
"80","2","2018-11-17 05:09:12.674"
"81","2","2018-11-17 18:46:33.648"
"82","2","2018-11-17 15:35:12.027"
"83","2","2018-11-17 19:47:47.465"
"84","2","2018-11-17 10:03:03.061"
"85","2","2018-11-18 08:11:31.061"
"86","2","2018-11-18 06:37:47.781"
"87","2","2018-11-18 11:58:51.921"
"88","2","2018-11-18 15:32:51.260"
"89","2","2018-11-18 08:13:24.830"
"90","2","2018-11-18 19:46:03.490"
"91","2","2018-11-18 02:31:59.548"
"92","2","2018-11-18 17:05:39.209"
"93","2","2018-11-18 20:48:51.268"
"94","2","2018-11-19 03:38:03.251"
"95","2","2018-11-19 13:57:46.269"
"96","2","2018-11-19 01:07:30.489"
"97","2","2018-11-19 14:51:32.700"
"98","2","2018-11-19 12:30:03.238"
"99","2","2018-11-19 00:59:48.747"
"100","2","2018-11-19 17:48:57.854"
"101","2","2018-11-19 16:15:42.652"
"102","2","2018-11-19 03:44:54.770"
"103","2","2018-11-19 18:03:28.139"
"104","2","2018-11-19 19:34:40.474"
"105","2","2018-11-19 04:41:20.097"
"106","2","2018-11-19 08:43:34.588"
"107","2","2018-11-20 17:57:58.046"
"108","2","2018-11-20 04:10:49.895"
"109","2","2018-11-20 05:38:38.108"
"110","2","2018-11-20 13:12:01.522"
"111","2","2018-11-20 07:43:39.656"
"112","2","2018-11-21 20:47:32.632"
"113","2","2018-11-21 00:02:26.759"
"114","2","2018-11-21 16:06:02.159"
"115","2","2018-11-21 10:56:11.325"
"116","2","2018-11-21 01:29:13.031"
"117","2","2018-11-21 01:24:44.277"
"118","2","2018-11-22 03:21:04.648"
"119","2","2018-11-22 16:57:33.586"
"120","2","2018-11-22 10:52:19.426"
"121","2","2018-11-22 04:36:52.354"
"122","2","2018-11-22 06:48:55.267"
"123","2","2018-11-22 21:33:27.826"
"124","2","2018-11-22 00:53:58.938"
"125","2","2018-11-22 12:14:41.143"
"126","2","2018-11-22 10:10:14.578"
"127","2","2018-11-22 21:50:49.374"
"128","2","2018-11-22 09:11:00.653"
"129","2","2018-11-23 04:00:16.930"
"130","2","2018-11-23 02:07:54.261"
"131","2","2018-11-23 11:01:16.792"
"132","2","2018-11-23 23:33:58.002"
"133","2","2018-11-23 07:36:46.380"
"134","2","2018-11-23 04:14:29.898"
"135","2","2018-11-23 17:32:49.318"
"136","2","2018-11-23 02:51:09.552"
"137","2","2018-11-23 21:59:19.023"
"138","2","2018-11-23 21:28:42.534"
"139","2","2018-11-23 00:59:34.929"
"140","2","2018-11-24 01:49:28.748"
"141","2","2018-11-24 14:25:55.549"
"142","2","2018-11-24 19:16:08.419"
"143","2","2018-11-24 14:08:55.898"
"144","2","2018-11-24 18:09:36.895"
"145","2","2018-11-24 14:56:03.656"
"146","2","2018-11-24 17:41:36.782"
"147","2","2018-11-24 02:46:18.854"
"148","2","2018-11-24 18:52:53.389"
"149","2","2018-11-24 04:26:55.489"
"150","2","2018-11-24 13:22:04.460"
"151","2","2018-11-24 04:24:22.843"
"152","2","2018-11-25 08:22:19.740"
"153","2","2018-11-25 10:43:36.853"
"154","2","2018-11-25 03:49:37.588"
"155","2","2018-11-25 10:32:51.783"
"156","2","2018-11-25 19:07:37.693"
"157","2","2018-11-25 06:38:33.703"
"158","2","2018-11-25 18:05:19.544"
"159","2","2018-11-25 22:23:56.716"
"160","2","2018-11-26 04:08:28.193"
"161","2","2018-11-26 07:12:58.923"
"162","2","2018-11-26 13:12:23.740"
"163","2","2018-11-26 06:55:37.173"
"164","2","2018-11-27 14:39:40.096"
"165","2","2018-11-27 00:57:22.484"
"166","2","2018-11-27 14:07:31.499"
"167","2","2018-11-27 15:22:34.323"
"168","2","2018-11-27 00:24:30.352"
"169","2","2018-11-27 08:33:16.804"
"170","2","2018-11-27 07:50:56.304"
"171","2","2018-11-27 21:37:27.476"
"172","2","2018-11-27 03:37:23.890"
"173","2","2018-11-27 08:16:46.033"
"174","2","2018-11-27 16:47:52.925"
"175","2","2018-11-28 20:14:49.201"
"176","2","2018-11-28 05:52:03.217"
"177","2","2018-11-28 02:26:06.157"
"178","2","2018-11-28 13:11:29.130"
"179","2","2018-11-28 01:46:20.456"
"180","2","2018-11-28 06:50:41.909"
"181","2","2018-11-28 07:40:35.011"
"182","2","2018-11-28 23:51:35.155"
"183","2","2018-11-28 12:48:50.160"
"184","2","2018-11-29 21:48:36.130"
"185","2","2018-11-29 16:01:56.265"
"186","2","2018-11-29 15:10:19.644"
"187","2","2018-11-29 21:11:06.353"
"188","2","2018-11-29 04:17:59.936"
"189","2","2018-11-29 23:58:04.007"
"190","2","2018-11-29 11:26:22.830"
"191","2","2018-11-29 18:12:30.661"
"192","2","2018-11-29 05:56:49.929"
"193","2","2018-11-29 12:27:29.893"
"194","2","2018-11-29 10:57:43.765"
"195","2","2018-11-30 12:13:47.827"
"196","2","2018-11-30 17:59:04.523"
"197","2","2018-11-30 01:17:04.134"
"198","2","2018-11-30 09:11:07.567"
"199","2","2018-11-30 14:33:16.264"
"200","2","2018-11-30 08:53:06.044"
"201","2","2018-11-30 10:36:49.233"
"202","2","2018-11-30 07:23:26.329"
"203","2","2018-11-30 06:55:35.655"
"204","2","2018-12-01 12:19:50.889"
"205","2","2018-12-01 11:02:58.346"
"206","2","2018-12-01 22:23:45.162"
"207","2","2018-12-01 18:17:15.641"
"208","2","2018-12-01 10:25:32.946"
"209","2","2018-12-01 01:07:37.829"
"210","2","2018-12-01 06:51:03.376"
"211","2","2018-12-02 00:16:39.382"
"212","2","2018-12-02 10:20:59.182"
"213","2","2018-12-02 11:45:35.797"
"214","2","2018-12-02 10:00:08.081"
"215","2","2018-12-02 23:24:05.805"
"216","2","2018-12-02 11:30:19.571"
"217","2","2018-12-02 17:29:02.998"
"218","2","2018-12-02 20:58:39.563"
"219","2","2018-12-02 21:29:31.415"
"220","2","2018-12-03 00:06:49.312"
"221","2","2018-12-03 15:51:26.284"
"222","2","2018-12-03 19:05:14.118"
"223","2","2018-12-03 00:03:04.608"
"224","2","2018-12-03 23:37:36.055"
"225","2","2018-12-03 08:53:39.037"
"226","2","2018-12-03 01:59:51.192"
"227","2","2018-12-04 06:57:16.810"
"228","2","2018-12-04 00:48:28.194"
"229","2","2018-12-04 15:44:12.147"
"230","2","2018-12-04 15:25:38.826"
"231","2","2018-12-04 16:37:51.130"
"232","2","2018-12-04 23:26:18.489"
"233","2","2018-12-04 01:36:38.196"
"234","2","2018-12-04 15:42:09.878"
"235","2","2018-12-04 04:29:08.913"
"236","2","2018-12-05 01:01:09.635"
"237","2","2018-12-05 16:38:17.314"
"238","2","2018-12-05 02:02:44.418"
"239","2","2018-12-05 14:30:45.099"
"240","2","2018-12-05 04:37:12.405"
"241","2","2018-12-05 12:43:32.982"
"242","2","2018-12-05 10:16:53.052"
"243","2","2018-12-05 18:20:22.423"
"244","2","2018-12-05 13:40:23.085"
"245","2","2018-12-06 07:47:11.790"
"246","2","2018-12-06 09:19:19.827"
"247","2","2018-12-06 16:37:28.311"
"248","2","2018-12-06 15:53:05.037"
"249","2","2018-12-06 20:11:52.672"
"250","2","2018-12-06 15:48:03.935"
"251","2","2018-12-06 14:23:39.278"
"252","2","2018-12-06 02:26:56.956"
"253","2","2018-12-06 01:42:52.922"
"254","2","2018-12-06 07:18:16.119"
"255","2","2018-12-06 22:31:39.385"
"256","2","2018-12-07 23:54:37.367"
"257","2","2018-12-07 21:09:48.539"
"258","2","2018-12-07 19:00:56.338"
"259","2","2018-12-07 18:21:07.112"
"260","2","2018-12-07 12:56:43.564"
"261","2","2018-12-07 17:53:57.979"
"262","2","2018-12-07 14:15:19.528"
"263","2","2018-12-07 12:17:04.709"
"264","2","2018-12-07 05:51:02.545"
"265","2","2018-12-08 15:03:42.740"
"266","2","2018-12-08 22:57:38.050"
"267","2","2018-12-08 15:26:29.320"
"268","2","2018-12-08 06:12:15.108"
"269","2","2018-12-08 07:49:43.501"
"270","2","2018-12-08 22:42:43.956"
"271","2","2018-12-08 14:13:46.972"
"272","2","2018-12-08 05:39:38.867"
"273","2","2018-12-08 21:25:27.756"
"274","2","2018-12-08 18:31:59.195"
"275","2","2018-12-09 02:28:35.136"
"276","2","2018-12-09 01:29:56.646"
"277","2","2018-12-09 08:26:01.977"
"278","2","2018-12-09 05:42:07.110"
"279","2","2018-12-09 12:58:09.381"
"280","2","2018-12-09 03:47:40.163"
"281","2","2018-12-09 13:28:29.515"
"282","2","2018-12-09 08:44:17.777"
"283","2","2018-12-09 16:21:48.891"
"284","2","2018-12-10 04:26:41.354"
"285","2","2018-12-10 20:37:12.369"
"286","2","2018-12-10 13:39:30.490"
"287","2","2018-12-10 04:54:45.343"
"288","2","2018-12-10 22:33:24.445"
"289","2","2018-12-10 13:23:46.801"
"290","2","2018-12-10 16:29:56.146"
"291","2","2018-12-10 08:57:14.890"
"292","2","2018-12-10 05:42:15.762"
"293","2","2018-12-10 12:47:33.385"
"294","2","2018-12-11 09:29:16.222"
"295","2","2018-12-11 06:23:40.311"
"296","2","2018-12-11 02:11:36.178"
"297","2","2018-12-11 14:16:27.228"
"298","2","2018-12-11 03:34:35.574"
"299","2","2018-12-11 11:58:25.468"
"300","2","2018-12-11 07:37:44.499"
"301","2","2018-12-11 04:07:30.607"
"302","2","2018-12-12 13:25:02.784"
"303","2","2018-12-12 23:22:49.757"
"304","2","2018-12-12 17:02:36.048"
"305","2","2018-12-13 17:10:12.958"
"306","2","2018-12-13 13:16:54.319"
"307","2","2018-12-13 19:59:08.396"
"308","2","2018-12-13 22:13:53.812"
"309","2","2018-12-13 17:04:12.955"
"310","2","2018-12-13 01:55:22.929"
"311","2","2018-12-13 19:54:50.741"
"312","2","2018-12-13 16:52:30.435"
"313","2","2018-12-13 19:58:34.419"
"314","2","2018-12-13 14:40:09.084"
"315","2","2018-12-13 23:00:17.902"
"316","2","2018-12-14 18:15:17.034"
"317","2","2018-12-14 00:45:20.474"
"318","2","2018-12-14 01:22:55.676"
"319","2","2018-12-14 00:41:44.035"
"320","2","2018-12-15 01:44:01.303"
"321","2","2018-12-15 19:36:28.500"
"322","2","2018-12-15 20:01:02.193"
"323","2","2018-12-15 04:30:38.787"
"324","2","2018-12-15 12:00:34.397"
"325","2","2018-12-15 21:47:15.876"
"326","2","2018-12-15 11:29:25.007"
"327","2","2018-12-15 12:53:17.182"
"328","2","2018-12-15 16:32:46.003"
"329","2","2018-12-15 16:16:50.033"
"330","2","2018-12-15 19:29:25.039"
"331","2","2018-12-15 01:34:13.625"
"332","2","2018-12-15 05:59:22.084"
"333","2","2018-12-16 15:39:56.844"
"334","2","2018-12-16 15:47:38.016"
"335","2","2018-12-16 20:11:25.166"
"336","2","2018-12-16 23:02:14.482"
"337","2","2018-12-16 18:02:47.842"
"338","2","2018-12-17 20:19:31.599"
"339","2","2018-12-17 16:57:45.130"
"340","2","2018-12-17 20:18:27.449"
"341","2","2018-12-17 21:39:52.492"
"342","2","2018-12-17 05:09:01.074"
"343","2","2018-12-17 11:44:04.533"
"344","2","2018-12-17 09:45:24.360"
"345","2","2018-12-17 12:40:21.036"
"346","2","2018-12-17 21:21:53.119"
"347","2","2018-12-18 17:22:17.787"
"348","2","2018-12-18 13:29:49.032"
"349","2","2018-12-18 15:09:31.565"
"350","2","2018-12-18 08:14:48.347"
"351","2","2018-12-18 17:59:35.988"
"352","2","2018-12-18 10:38:56.926"
"353","2","2018-12-18 23:17:24.612"
"354","2","2018-12-18 21:49:56.106"
"355","2","2018-12-18 07:00:50.410"
"356","2","2018-12-18 21:09:22.736"
"357","2","2018-12-18 10:05:27.054"
"358","2","2018-12-18 00:44:42.077"
"359","2","2018-12-19 18:18:57.808"
"360","2","2018-12-19 15:19:59.467"
"361","2","2018-12-19 09:41:15.048"
"362","2","2018-12-19 14:49:38.371"
"363","2","2018-12-19 21:00:13.990"
"364","2","2018-12-19 18:18:19.763"
"365","2","2018-12-19 17:01:20.881"
"366","2","2018-12-19 00:55:44.912"
"367","2","2018-12-19 22:19:35.578"
"368","2","2018-12-19 21:12:31.608"
"369","2","2018-12-19 09:06:58.719"
"370","2","2018-12-19 11:51:21.109"
"371","2","2018-12-19 08:20:48.804"
"372","2","2018-12-19 08:18:10.329"
"373","2","2018-12-20 14:17:15.334"
"374","2","2018-12-20 13:42:16.380"
"375","2","2018-12-20 07:50:32.317"
"376","2","2018-12-20 09:56:20.706"
"377","2","2018-12-20 07:40:24.212"
